127.0.0.1 - - [27/Jun/2023:09:57:25 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:39 +0700] "GET /CapstoneProject/ HTTP/1.1" 200 7113
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:39 +0700] "GET /CapstoneProject/resources/css/style-customer-homepage.css HTTP/1.1" 200 4498
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:42 +0700] "GET /CapstoneProject/information HTTP/1.1" 200 9438
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:42 +0700] "GET /CapstoneProject/resources/css/style-customer-information.css HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:45 +0700] "GET /favicon.ico HTTP/1.1" 404 684
0:0:0:0:0:0:0:1 - - [27/Jun/2023:09:57:50 +0700] "GET /CapstoneProject/loginPage HTTP/1.1" 200 4249
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:08:53 +0700] "GET /CapstoneProject/schedule HTTP/1.1" 200 7808
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:08:58 +0700] "GET /CapstoneProject/control HTTP/1.1" 200 11550
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:08:58 +0700] "GET /CapstoneProject/resources/css/style-customer-control.css HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:09:05 +0700] "GET /CapstoneProject/controlfly HTTP/1.1" 200 11384
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:09:05 +0700] "GET /CapstoneProject/resources/css/style-customer-control-detail.css HTTP/1.1" 200 5069
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:10:13 +0700] "GET /CapstoneProject/information HTTP/1.1" 200 9438
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:10:17 +0700] "GET /CapstoneProject/informationant HTTP/1.1" 200 11194
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:10:17 +0700] "GET /CapstoneProject/resources/css/style-customer-information-detail.css HTTP/1.1" 200 3344
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:15 +0700] "POST /CapstoneProject/login HTTP/1.1" 200 8909
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:15 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:18 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:18 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 34934
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:22 +0700] "GET /CapstoneProject/home HTTP/1.1" 200 8909
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:22 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:26 +0700] "GET /CapstoneProject/createcontractwithcustomerform?id=16 HTTP/1.1" 200 5326
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:26 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:49 +0700] "POST /CapstoneProject/contractcreatewithexistedcustomer HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:50 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 37308
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:11:50 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:05 +0700] "GET /CapstoneProject/contractshowprocess?id=17 HTTP/1.1" 200 8170
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:05 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:11 +0700] "GET /CapstoneProject/contractupdateform?id=17 HTTP/1.1" 200 6930
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:11 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:16 +0700] "GET /CapstoneProject/contractshowprocess?id=17 HTTP/1.1" 200 8170
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:12:16 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:17:10 +0700] "GET /CapstoneProject/homepage HTTP/1.1" 200 7113
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:17:40 +0700] "GET /CapstoneProject/information HTTP/1.1" 200 9438
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:17:44 +0700] "GET /CapstoneProject/informationcockroach HTTP/1.1" 200 11062
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:17:50 +0700] "GET /CapstoneProject/control HTTP/1.1" 200 11550
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:17:54 +0700] "GET /CapstoneProject/controlcockroach HTTP/1.1" 200 11707
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:18:02 +0700] "GET /CapstoneProject/schedule HTTP/1.1" 200 7808
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:18:29 +0700] "POST /CapstoneProject/customerschedule HTTP/1.1" 200 7165
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:18:34 +0700] "GET /CapstoneProject/home HTTP/1.1" 200 8852
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:18:34 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:19:00 +0700] "GET /CapstoneProject/schedule HTTP/1.1" 200 7808
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:19:47 +0700] "GET /CapstoneProject/createcontractwithcustomerform?id=20 HTTP/1.1" 200 5269
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:19:47 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:20:10 +0700] "POST /CapstoneProject/contractcreatewithexistedcustomer HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:20:10 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 40775
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:20:10 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:20:13 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 40775
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:20:13 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:41 +0700] "GET /CapstoneProject/contractshowprocess?id=18 HTTP/1.1" 200 8218
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:41 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:48 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 40775
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:48 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:50 +0700] "GET /CapstoneProject/contractshowprocess?id=12 HTTP/1.1" 200 8253
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:21:50 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:22:17 +0700] "POST /CapstoneProject/processaddnewprocess HTTP/1.1" 200 8827
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:22:17 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:22:25 +0700] "GET /CapstoneProject/processPage HTTP/1.1" 200 7177
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:22:44 +0700] "POST /CapstoneProject/customercontract HTTP/1.1" 200 14756
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:04 +0700] "GET /CapstoneProject/contract HTTP/1.1" 200 40775
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:04 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:08 +0700] "GET /CapstoneProject/contractshowprocess?id=18 HTTP/1.1" 200 8218
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:08 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:27 +0700] "POST /CapstoneProject/processaddnewprocess HTTP/1.1" 200 8791
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:27 +0700] "GET /resources/css/style-page-admin.css HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:42 +0700] "POST /CapstoneProject/customercontract HTTP/1.1" 200 5664
0:0:0:0:0:0:0:1 - - [27/Jun/2023:10:23:49 +0700] "GET /CapstoneProject/customerpage-contractshowprocess?id=18 HTTP/1.1" 200 7524
